Customer ID,Transaction ID,Date,Time,Itemization Type,Category,Item,Gross Sales,Payment Method,Card Brand,Device Name
NE0DF9M2SN7JV0N2C9PT8YQB48,4C795sxEz3lnKJhUT4hN2BoeV,2025-02-21,15:16:40,Service,Haircuts,Women’s haircut,$0.00,Cash,,Kaitlyn's S22+
JW8MZTF1JX75ZN2HVPPKCV4Z9R,cAn47lguvXu9BCh3pJ8nPfveV,2025-02-21,14:48:21,Service,Color,Color Retouch,$70.00,Card,Visa,iPhone
JW8MZTF1JX75ZN2HVPPKCV4Z9R,cAn47lguvXu9BCh3pJ8nPfveV,2025-02-21,14:48:21,Service,Styling,Shampoo & blow dry,$30.00,Card,Visa,iPhone
JW8MZTF1JX75ZN2HVPPKCV4Z9R,cAn47lguvXu9BCh3pJ8nPfveV,2025-02-21,14:48:21,Service,Haircuts,Men’s Haircut,$25.00,Card,Visa,iPhone
NAV3NDPE1N2PAYYZV6QC9ZXP5W,wuHZwVAOxsGI0pxUw8TISSoeV,2025-02-21,14:36:22,Service,Haircuts,Men’s Haircut,$25.00,Card,Visa,Kaitlyn's S22+
65WK1KFJ4C55YNGC18CSG3ERQW,uJLKVcwetShD7FU1VyNkSF6eV,2025-02-21,12:36:30,Service,Haircuts,Men’s Haircut,$30.00,Card,Visa,iPhone
FW512PFKZ2DR6EMDNCQQQ8STYM,AEA6kL0qlT1TRfnzHYKF5I4eV,2025-02-21,12:10:01,Service,Haircuts,Women’s haircut,$0.00,Cash,,iPhone
66XK2R55C27KWSGAAEE1PPPPHW,ub6TsOKFonV6mJDO6Mt969oeV,2025-02-21,11:59:38,Service,Haircuts,Women’s haircut,$35.00,Card,Visa,iPhone
ZDVYN3R154G616KWC1G91M4R8C,2NHIrB1yAVQiEwQlKmWJHsueV,2025-02-21,11:36:42,Service,Haircuts,Men’s Haircut,$25.00,Card,American Express,iPhone
MH57AA33YYRKVX1ANBQ1AGRY5C,wGbbTF3hE69B4uhR0gBbo0veV,2025-02-21,11:18:12,Service,Styling,Shampoo & blow dry,$0.00,Cash,,Kaitlyn's S22+
MH57AA33YYRKVX1ANBQ1AGRY5C,aP57EESuhiAJtOVzTuOalZgeV,2025-02-21,11:17:50,Service,Haircuts,Men’s Haircut,$0.00,Cash,,Kaitlyn's S22+
YCPCSVBAB9233BDWGKHZ0ZNM7R,MozMqw7N75XP8Q3rGMbEANheV,2025-02-21,11:04:13,Service,Roller sets,Shampoo & set,$25.00,Card,Discover,Kaitlyn's S22+
FENX036VMRJQ48E9GD3YGJXEYC,ICxuf4PzdTiR86i9tM5BOZfeV,2025-02-20,17:40:33,Service,Haircuts,Men’s Haircut,$25.00,Card,Visa,iPhone
CY228D16VX3NKDXF7Q8KA03H5C,O5zAWsCe2x6VkzqHvq2SCy6eV,2025-02-20,16:58:26,Service,Styling,"Shampoo, haircut & blow dry",$50.00,Card,Visa,iPhone
VMSKGHC5M6AP83DN80M8KCWDX8,wEWPyL5cDG21T5pIcfwKlS7eV,2025-02-20,16:14:32,Service,Styling,"Shampoo, haircut & blow dry",$50.00,Card,Visa,iPhone
5Q3860KSKH1EQ2B5ZW2DP2D6S0,4k8FvvfJ21CvM0hcRW5TD9qeV,2025-02-20,15:40:38,Service,Styling,Shampoo & blow dry,$0.00,Cash,,iPhone
HHW9P0CPPE63TF6QHR9NSFV2T4,kqIBieBg9CsFe1MOh3wvyV3eV,2025-02-20,14:56:09,Service,Roller sets,Shampoo & set,$25.00,Card,Visa,Kaitlyn's S22+
FM3TGA4ZSR85XHD0DARJ087KA8,eTaTCp6QMcmrzE6hbPbtvSfeV,2025-02-20,14:28:59,Service,Foils,Highlights,$150.00,Card,Visa,iPhone
QN7KWKE5DPZHSCJJPWKVV4B8R0,iTfSwf7r9eV7eFKKPxFQaV2eV,2025-02-19,16:17:08,Service,Wax,Eyebrow wax,$15.00,Card,Visa,iPhone
5FKA6CYNBX74VVGWVH3KR16ATG,kSaeDJGTo7VW7gIKHvHc2MieV,2025-02-19,14:48:09,Service,Color,Full color,$100.00,Card,Visa,iPhone
5FKA6CYNBX74VVGWVH3KR16ATG,kSaeDJGTo7VW7gIKHvHc2MieV,2025-02-19,14:48:09,Service,Haircuts,Women’s haircut,$35.00,Card,Visa,iPhone
SSG7BGK7MAXS71GYTSQ5D8CDTM,ICVSgQRF0tYoKjjrSglHrn2eV,2025-02-19,14:10:37,Service,Color,Color Retouch,$70.00,Card,Visa,iPhone
SSG7BGK7MAXS71GYTSQ5D8CDTM,ICVSgQRF0tYoKjjrSglHrn2eV,2025-02-19,14:10:37,Service,Haircuts,Women’s haircut,$35.00,Card,Visa,iPhone
KZ7JENTT2C14ZPPD34A900CKJW,OT2nSVd4YkHy84sVno6p34reV,2025-02-19,12:29:38,Service,Foils,Highlights & low lights,$170.00,Card,Visa,iPhone
65P9X56NJPF9BFM4MG2KW4BP0C,KLzz4DU0RHqmt0L7cXZ3z7weV,2025-02-19,12:01:38,Service,Color,Color Retouch,$70.00,Card,MasterCard,iPhone
65P9X56NJPF9BFM4MG2KW4BP0C,KLzz4DU0RHqmt0L7cXZ3z7weV,2025-02-19,12:01:38,Service,Haircuts,Women’s haircut,$75.00,Card,MasterCard,iPhone
GMNZFZ7E010V9AZA279PBJ5RCC,AGfXHX9OG9AyPesWg0lj20geV,2025-02-19,11:03:55,Service,Haircuts,Women’s haircut,$75.00,Card,Visa,iPhone
86JDEH302AER0YYA8DFTAPCSGM,sQl3EBUCYXuMScLQ8XC060leV,2025-02-18,17:00:23,Service,Haircuts,Child Haircut,$0.00,Cash,,iPhone
8PVPT9240145HB64ZS2PSVHHCG,ubyXEUwThfQQlJPuJLD8a3heV,2025-02-18,16:56:21,Service,Haircuts,Men’s Haircut,$0.00,Cash,,Kaitlyn's S22+
DFV6Z7BKY51AN0ZTX5WJTCHQ0G,Y2ld3u0336nqd2Bn54B6Hz1eV,2025-02-18,16:17:48,Service,Haircuts,Women’s haircut,$35.00,Card,Visa,iPhone
84RK3JW84H4XN4RBF8JFFGWBE0,8GmCpGGj9I9jvZwt0q0mzWgeV,2025-02-18,14:49:26,Service,Color,Color Retouch,$0.00,Cash,,Kaitlyn's S22+
84RK3JW84H4XN4RBF8JFFGWBE0,8GmCpGGj9I9jvZwt0q0mzWgeV,2025-02-18,14:49:26,Service,Styling,Shampoo & blow dry,$0.00,Cash,,Kaitlyn's S22+
FDKHXRQYS51TF65R422MFEHRY8,mdJnrakdnldYERNOoxPLg5oeV,2025-02-18,14:49:06,Service,Haircuts,Women’s haircut,$0.00,Cash,,Kaitlyn's S22+
A323D5D8JNY9SS6T80GXK4ZT94,s8JgLoes536GuKUsHxef8VteV,2025-02-18,13:54:48,Service,Haircuts,Men’s Haircut,$25.00,Card,Visa,iPhone
B4KY03M0Z97SZEF4YC5CSEDGBM,E4ZKIP99zYnqygPVlJgBVI3eV,2025-02-18,12:24:00,Service,Color,Color Retouch,$70.00,Card,Visa,iPhone
B4KY03M0Z97SZEF4YC5CSEDGBM,E4ZKIP99zYnqygPVlJgBVI3eV,2025-02-18,12:24:00,Service,Styling,Shampoo & blow dry,$35.00,Card,Visa,iPhone
A1EWXQWVJ2A82Z3DXDHDYARMM0,Yyj9lTbzZmQKIU4Lfyn0Dn7eV,2025-02-18,11:28:51,Service,Haircuts,Women’s haircut,$35.00,Card,Visa,iPhone
C26QZMYCX8NXFEV9AJM4THG2WM,kKGkyDRFRIbfQie0Qj7DlkleV,2025-02-18,11:05:33,Service,None,Perm,$80.00,Card,Visa,iPhone
C26QZMYCX8NXFEV9AJM4THG2WM,kKGkyDRFRIbfQie0Qj7DlkleV,2025-02-18,11:05:33,Service,Wax,Eyebrow wax,$15.00,Card,Visa,iPhone
EP8GEJF26PXH0DY5R14Y4P6KXG,Qu5SW3kUPezsqr52XcKCjGneV,2025-02-18,10:32:20,Service,Color,Color Retouch,$70.00,Card,Visa,iPhone
MTGMXKMG2X3C18EYSVZXNQTHVW,Kp4gXGS65BDwBqKbGjvb4IweV,2025-02-16,6:27:47,Service,Wax,Eyebrow tint,$0.00,Cash,,iPhone
HFE0TW9PKD75D21F9DC37KDJY8,2ZZmDho5HzqIiaYw3J4UnlAfV,2025-02-16,6:26:44,Service,Haircuts,Women’s haircut,$0.00,Cash,,iPhone
Q6TB128YBN3D1EVBME9ZRS9C50,O74UvUIm3MX9mEOCGbJxkSueV,2025-02-15,16:30:15,Service,Color,Color Retouch,$140.00,Card,Visa,iPhone
EFAHV9RVT7R8Q4RFE8J7B3N46W,G9Fv4RlkNftHCrrTqI9Bbu3eV,2025-02-15,15:14:56,Service,Foils,Highlights,$140.00,Card,Discover,iPhone
35AR2AAN0J14RKW1HN41D27DR0,AazCY8os9m3D33KlXK36t6ueV,2025-02-15,13:13:32,Service,Haircuts,Men’s Haircut,$27.00,Card,Visa,iPhone
YAQSFZWXEPX3FMS4Q79S1VTVFR,sW6A05INxApMFoGarz7Jk4reV,2025-02-15,12:47:54,Service,Haircuts,Men’s Haircut,$0.00,Cash,,iPhone
4YYBZ8V7653YH121DGGHP9QDHM,mnUc8EBNtT8YSpBzmOe9NbseV,2025-02-15,9:51:10,Service,Styling,Shampoo & blow dry,$0.00,Cash,,Kaitlyn's S22+
RA1KN3B6ENYRR882RFQ6TS1FQR,6ZsE118reNYY2yK1Pj3G1SAfV,2025-02-14,18:44:19,Service,Styling,"Shampoo, haircut & blow dry",$50.00,Card,Visa,iPhone
7W0Z6XSHJVNATK80KV63A7ZY3C,cWmAcOqPeaGmpTWb0YVWisxeV,2025-02-14,18:15:54,Service,Foils,Highlights,$165.00,Card,Visa,iPhone
AB5HV3QRWYB9C8AZBG4VDN80ZM,W3goSATl1O7aLrjzF31ZbWkeV,2025-02-14,17:45:15,Service,Foils,Highlights,$140.00,Card,Visa,iPhone
AB5HV3QRWYB9C8AZBG4VDN80ZM,W3goSATl1O7aLrjzF31ZbWkeV,2025-02-14,17:45:15,Physical Good,None,Kendra texture taffy #13,$28.00,Card,Visa,iPhone
S8XGTPEXAX5QQ1TYTJB3E1636C,qz1OofWcVg3F1aPItNbIldueV,2025-02-14,15:29:43,Service,Color,Color Retouch,$70.00,Card,Visa,iPhone
S8XGTPEXAX5QQ1TYTJB3E1636C,qz1OofWcVg3F1aPItNbIldueV,2025-02-14,15:29:43,Service,Haircuts,Women’s haircut,$35.00,Card,Visa,iPhone
KXNPVRY3D101D2TTHZ8PSMR3M0,OJLSJ9VylzmlLbA7ZBvwXZ6eV,2025-02-14,14:41:24,Service,Haircuts,Women’s haircut,$50.00,Card,Visa,iPhone
KXNPVRY3D101D2TTHZ8PSMR3M0,OJLSJ9VylzmlLbA7ZBvwXZ6eV,2025-02-14,14:41:24,Service,Haircuts,Men’s Haircut,$25.00,Card,Visa,iPhone
KXNPVRY3D101D2TTHZ8PSMR3M0,OJLSJ9VylzmlLbA7ZBvwXZ6eV,2025-02-14,14:41:24,Physical Good,None,Kendra make it last duo,$50.00,Card,Visa,iPhone
Y7PS860MB55KZ2T077BEBJYHPW,2pvh5HkPPYo5ZEKxHaSzLWseV,2025-02-14,13:39:48,Service,Haircuts,Women’s haircut,$50.00,Card,Discover,iPhone
Y7PS860MB55KZ2T077BEBJYHPW,2pvh5HkPPYo5ZEKxHaSzLWseV,2025-02-14,13:39:48,Physical Good,None,Heather curl wow,$40.00,Card,Discover,iPhone
HD3237PPBVRR923DPEK0Y1QM1M,Aq9DUodfAVRtsjD7LWmuVbweV,2025-02-14,13:18:51,Service,Foils,Highlights and Root color,$150.00,Card,Visa,iPhone
HD3237PPBVRR923DPEK0Y1QM1M,Aq9DUodfAVRtsjD7LWmuVbweV,2025-02-14,13:18:51,Service,Haircuts,Men’s Haircut,$25.00,Card,Visa,iPhone
HD3237PPBVRR923DPEK0Y1QM1M,Aq9DUodfAVRtsjD7LWmuVbweV,2025-02-14,13:18:51,Service,Wax,Eyebrow wax,$15.00,Card,Visa,iPhone
7BWP4WM4ZNVDB0BB154HW6A0V8,oSblkoWTS55dgoKIhuUw65leV,2025-02-14,12:21:13,Service,Roller sets,Shampoo & set,$25.00,Card,MasterCard,iPhone
4KK36WDRAFTH9N8X8YJC3PK7ZR,WLu8Rxairfhh0X2g6yUtFo3eV,2025-02-14,11:40:28,Service,Styling,"Shampoo, haircut & blow dry",$0.00,Cash,,iPhone
YCPCSVBAB9233BDWGKHZ0ZNM7R,YoYYEtaF1yidXVK6mmjA65jeV,2025-02-14,11:14:38,Service,Roller sets,Shampoo & set,$25.00,Card,Discover,iPhone
MH57AA33YYRKVX1ANBQ1AGRY5C,uxvoq90bSgkFVJiAZKggXt0eV,2025-02-14,10:43:52,Service,Styling,Shampoo & blow dry,$0.00,Cash,,iPhone
1FYWBSRA7JWVZ048K2X1D8H3FW,cQFp0StqF8AHoExoCUXLDPqeV,2025-02-14,10:31:21,Service,Roller sets,Shampoo & set,$0.00,Cash,,Kaitlyn's S22+
HPZASV2SWH5Z17959GSS3AM76M,IAoMMeZLzc23sSGHX6IOH8zeV,2025-02-14,9:59:53,Service,Haircuts,Men’s Haircut,$100.00,Card,MasterCard,iPhone
5AP9W25N2NTZS1DWBFMXVE8F8G,KTfRzk30kjvO4eTjz9nTTbzeV,2025-02-13,20:21:08,Service,Color,Color Retouch,$0.00,Cash,,Kaitlyn's S22+
2S50NQAH3S2597E5PRYCVR3SNW,SNoAbww7NFNzv3p6snerwdleV,2025-02-13,17:52:00,Service,Color,Color Retouch,$70.00,Card,MasterCard,iPhone
2S50NQAH3S2597E5PRYCVR3SNW,SNoAbww7NFNzv3p6snerwdleV,2025-02-13,17:52:00,Service,Haircuts,Women’s haircut,$35.00,Card,MasterCard,iPhone
NPC119NNXP5A5A25KM3KGEEQAM,yFAQaseplCLQdA28rAOhlJ2eV,2025-02-13,17:09:30,Service,Haircuts,Men’s Haircut,$0.00,Cash,,iPhone
18KJQ03CXS44X6QV99YB8NB5TG,qB08NVA3nKp5J6MaktcsL4zeV,2025-02-13,16:49:27,Service,Styling,"Shampoo, haircut & blow dry",$50.00,Card,Visa,iPhone
18KJQ03CXS44X6QV99YB8NB5TG,qB08NVA3nKp5J6MaktcsL4zeV,2025-02-13,16:49:27,Service,Haircuts,Women’s haircut,$35.00,Card,Visa,iPhone
18KJQ03CXS44X6QV99YB8NB5TG,qB08NVA3nKp5J6MaktcsL4zeV,2025-02-13,16:49:27,Service,Wax,Eyebrow wax,$15.00,Card,Visa,iPhone
18KJQ03CXS44X6QV99YB8NB5TG,qB08NVA3nKp5J6MaktcsL4zeV,2025-02-13,16:49:27,Service,Wax,Eyebrow wax,$15.00,Card,Visa,iPhone
HHW9P0CPPE63TF6QHR9NSFV2T4,CBYlXhJCSxZL9XfrKrxRYzeeV,2025-02-13,15:33:46,Service,Color,Color Retouch,$50.00,Card,Visa,Kaitlyn's S22+
HHW9P0CPPE63TF6QHR9NSFV2T4,CBYlXhJCSxZL9XfrKrxRYzeeV,2025-02-13,15:33:46,Physical Good,None,Paul Mitchell tea tree duo,$40.00,Card,Visa,Kaitlyn's S22+
WV2V6Q0D2KWKYXR8X6ECNN1R6W,KH3COHgZ8SdD5HYz10TZmj6eV,2025-02-13,13:11:19,Service,Haircuts,Women’s haircut,$50.00,Card,Visa,iPhone
WV2V6Q0D2KWKYXR8X6ECNN1R6W,KH3COHgZ8SdD5HYz10TZmj6eV,2025-02-13,13:11:19,Service,Haircuts,Men’s Haircut,$25.00,Card,Visa,iPhone
WV2V6Q0D2KWKYXR8X6ECNN1R6W,KH3COHgZ8SdD5HYz10TZmj6eV,2025-02-13,13:11:19,Physical Good,None,Curl wow heather’s,$40.00,Card,Visa,iPhone
5Q3860KSKH1EQ2B5ZW2DP2D6S0,qpSNJKXuena7XgIc9v8Lld7eV,2025-02-13,11:56:42,Service,Styling,Shampoo & blow dry,$50.00,Card,Visa,iPhone
5ZMDJ3BFPHHRHKFPKYY2ZM0E0M,Meq8HGjthVj3ErLbKlwuUPxeV,2025-02-11,15:04:28,Service,Color,Color Retouch,$0.00,Cash,,iPhone
5ZMDJ3BFPHHRHKFPKYY2ZM0E0M,Meq8HGjthVj3ErLbKlwuUPxeV,2025-02-11,15:04:28,Service,Haircuts,Women’s haircut,$0.00,Cash,,iPhone
AKZ8RXKS2WMZ7GZ090R1HQEG5G,ylmp5oaBfs7GQZUXgQIwgkueV,2025-02-11,11:51:34,Service,Color,Color Retouch,$0.00,Cash,MasterCard,iPhone
AKZ8RXKS2WMZ7GZ090R1HQEG5G,ylmp5oaBfs7GQZUXgQIwgkueV,2025-02-11,11:51:34,Service,Roller sets,Shampoo & set,$70.00,Card,MasterCard,iPhone
TFKW1N4FVEYQ8RAJWZFT603ST0,ko9su8JSc4vYM4rDK2EujyteV,2025-02-11,11:17:55,Service,Haircuts,Men’s Haircut,$60.00,Card,Visa,iPhone
ERQDBY7ZTX2R78E8ANCT42STJM,UCK6CgkknkCGj5aFC4PvOLzeV,2025-02-11,9:23:26,Service,Haircuts,Men’s Haircut,$0.00,Cash,,iPhone
RKQT1SQART9JECFW42JWQWE2C0,Cv9EzzQUhVKL66moaerQx0veV,2025-02-10,14:27:16,Service,Color,Color Retouch,$70.00,Card,Visa,iPhone
RKQT1SQART9JECFW42JWQWE2C0,Cv9EzzQUhVKL66moaerQx0veV,2025-02-10,14:27:16,Service,Haircuts,Women’s haircut,$35.00,Card,Visa,iPhone
AZJZWMQH0D5XH5ZA18TA9D2K10,QQY9iSJ3H9kgFhNQyzvsqQreV,2025-02-08,12:38:35,Service,Haircuts,Men’s Haircut,$20.00,Card,Visa,iPhone
G70VX8TR294WQ73QP7GX5Z7YGW,8knLPzT9hGIo6MrewoiS1PteV,2025-02-08,12:12:05,Service,Color,Color Retouch,$70.00,Card,Discover,iPhone
G70VX8TR294WQ73QP7GX5Z7YGW,8knLPzT9hGIo6MrewoiS1PteV,2025-02-08,12:12:05,Service,Haircuts,Women’s haircut,$35.00,Card,Discover,iPhone
G70VX8TR294WQ73QP7GX5Z7YGW,8knLPzT9hGIo6MrewoiS1PteV,2025-02-08,12:12:05,Service,Wax,Eyebrow wax,$15.00,Card,Discover,iPhone
S8XGTPEXAX5QQ1TYTJB3E1636C,UCYtQsud6iOVARbicVJseIkeV,2025-02-08,11:42:19,Service,Haircuts,Men’s Haircut,$25.00,Card,American Express,iPhone
29SF00Y7SBEM5HHQFK6W29ZTKG,ufcLM4UVIG2HEKcN7R3soD7eV,2025-02-08,10:40:31,Service,Styling,"Shampoo, haircut & blow dry",$0.00,Cash,,iPhone
684JXW4GV0149QYVHZVCTQQETR,0sBFfRaCHMDb8nQLmZ5kk29eV,2025-02-08,10:37:49,Service,Color,Color Retouch,$0.00,Cash,Visa,iPhone
684JXW4GV0149QYVHZVCTQQETR,0sBFfRaCHMDb8nQLmZ5kk29eV,2025-02-08,10:37:49,Service,Styling,Shampoo & blow dry,$80.00,Card,Visa,iPhone
EAJRW94FX95N6SF2XDCJ1R2G74,wSdjSQqFSWwWNdu3boioltieV,2025-02-08,9:50:05,Service,Haircuts,Women’s haircut,$0.00,Cash,,iPhone
EAJRW94FX95N6SF2XDCJ1R2G74,wSdjSQqFSWwWNdu3boioltieV,2025-02-08,9:50:05,Service,Haircuts,Women’s haircut,$0.00,Cash,,iPhone
3JDKPCGDCX7TRH41C5A1PJQH20,oeDw9ozzAyrD5E7wPh2JARneV,2025-02-07,17:10:31,Service,Haircuts,Women’s haircut,$50.00,Card,Visa,iPhone
XSP9XA4TAN2WN8EQP7J180B25R,uNhmcD6L7QM1hc4QhU8DRkteV,2025-02-07,15:33:15,Service,Haircuts,Women’s haircut,$135.00,Card,Visa,iPhone
PJSWS24WGQC5D2YJCG5M17PM6R,4YajxZBpLdyr0IuIkPsMeXteV,2025-02-07,14:56:43,Service,Foils,Highlights,$140.00,Card,Discover,iPhone
1FYWBSRA7JWVZ048K2X1D8H3FW,CVogN86feJdkKIJi0DpYqbzeV,2025-02-07,11:43:32,Service,Roller sets,Shampoo & set,$0.00,Cash,,iPhone
QMPW7H44MJXFZG29JMS224771W,2TeGtfgY7LMAMG6ZNZXsn6qeV,2025-02-07,11:27:23,Service,Haircuts,Women’s haircut,$0.00,Cash,,iPhone
YCPCSVBAB9233BDWGKHZ0ZNM7R,yr1d8oniHDULJ6vDOb1jbvveV,2025-02-07,10:48:28,Service,Roller sets,Shampoo & set,$50.00,Card,Discover,iPhone
MH57AA33YYRKVX1ANBQ1AGRY5C,QIOeG9eXJD5ebX3B5vqYHmneV,2025-02-07,10:11:24,Service,Styling,Shampoo & blow dry,$0.00,Cash,,Kaitlyn's S22+
4YYBZ8V7653YH121DGGHP9QDHM,Gdf2dfdILCQXvHblfASX45neV,2025-02-07,9:09:08,Service,Styling,Shampoo & blow dry,$20.00,Card,,iPhone
4YYBZ8V7653YH121DGGHP9QDHM,Gdf2dfdILCQXvHblfASX45neV,2025-02-07,9:09:08,Service,Haircuts,Men’s Haircut,$25.00,Card,,iPhone
5FV0HVQ3P552SAKBCA9WRZ873M,MOIxMqYnMHLWWaBUWuyNXrpeV,2025-02-06,18:25:02,Service,Foils,Highlights & low lights,$180.00,Card,Visa,iPhone
5FV0HVQ3P552SAKBCA9WRZ873M,MOIxMqYnMHLWWaBUWuyNXrpeV,2025-02-06,18:25:02,Physical Good,None,Heather’s shampoo Olaplex,$30.00,Card,Visa,iPhone
YAWQ03GDP17FX73VR8TDMS9T7C,CHDbwRTfAod4yGNLLGBJxYxeV,2025-02-06,17:55:44,Service,Color,Color Retouch,$0.00,Cash,,iPhone
YAWQ03GDP17FX73VR8TDMS9T7C,CHDbwRTfAod4yGNLLGBJxYxeV,2025-02-06,17:55:44,Service,Haircuts,Women’s haircut,$0.00,Cash,,iPhone
YAWQ03GDP17FX73VR8TDMS9T7C,6bdOwG4olwq3C6YvW5iYqwgeV,2025-02-06,17:55:19,Service,Styling,"Shampoo, haircut & blow dry",$0.00,Cash,,iPhone
HHW9P0CPPE63TF6QHR9NSFV2T4,G3oaoh8xJ65FTcl11zBws0seV,2025-02-06,16:46:59,Service,Color,Color Retouch,$75.00,Card,Visa,iPhone
HHW9P0CPPE63TF6QHR9NSFV2T4,G3oaoh8xJ65FTcl11zBws0seV,2025-02-06,16:46:59,Service,Wax,Eyebrow tint,$25.00,Card,Visa,iPhone
HHW9P0CPPE63TF6QHR9NSFV2T4,G3oaoh8xJ65FTcl11zBws0seV,2025-02-06,16:46:59,Service,Haircuts,Women’s haircut,$35.00,Card,Visa,iPhone
E8ZJ24ZS0H24HBYBQ2KW2A81M4,SdAK2HPevPt0uLDAR8Jkif3eV,2025-02-06,15:33:15,Service,Foils,Highlights,$150.00,Card,Visa,Kaitlyn's S22+
KVZ8YSQQAWK0G7SGD1GD8SMQR4,uj6BASHeMhg7M4y31qAs0qpeV,2025-02-06,15:02:49,Service,Haircuts,Women’s haircut,$35.00,Card,Visa,Kaitlyn's S22+
W5VFTJSHE2J8JSTZ21J8C3NDZC,I0aQUQpSoJfDembLiQePlvkeV,2025-02-06,11:49:51,Service,Haircuts,Men’s Haircut,$0.00,Cash,,iPhone
5Q3860KSKH1EQ2B5ZW2DP2D6S0,soTWJu5LTh6tMQhCYwiATjheV,2025-02-06,11:40:30,Service,Styling,Shampoo & blow dry,$0.00,Cash,,iPhone
14WXVMSZEEZXS63SH7Q19Q38AC,kYbhlbHY9XOcfP5yec8jt7ueV,2025-02-06,11:21:14,Service,Haircuts,Men’s Haircut,$25.00,Card,Visa,iPhone
PBF5DK3J3BQ1QPMX14XGGTWN2R,gsq1CzmAFjIAkuMnTt3gcTreV,2025-02-06,10:10:10,Service,Smoothing,Brazilian Split End,$100.00,Card,Visa,iPhone
RWKVEX06H54VAYF0ER0ZMEHHAM,CR07fwkGXMNgLUYHZzDTUdweV,2025-02-05,18:17:38,Service,Foils,Highlights & low lights,$150.00,Card,MasterCard,iPhone
FM3TGA4ZSR85XHD0DARJ087KA8,KNkBdi9Z0VIWpn7kEGvwm36eV,2025-02-05,17:30:14,Service,Haircuts,Men’s Haircut,$25.00,Card,Visa,iPhone
3FFZFNR6E55NK6AZG8F8DK1FTR,WFJH9gu70zdJCz25iySUGpmeV,2025-02-05,16:53:51,Service,Color,Color Retouch,$0.00,Cash,,iPhone
YR9SRM8K3H7GBA5E6WXK3KQPFG,iXN04emZNwOAoWZZcxh6bF0eV,2025-02-05,16:53:01,Service,Color,Color Retouch,$70.00,Card,MasterCard,iPhone
YR9SRM8K3H7GBA5E6WXK3KQPFG,iXN04emZNwOAoWZZcxh6bF0eV,2025-02-05,16:53:01,Service,Haircuts,Women’s haircut,$35.00,Card,MasterCard,iPhone
1KFJWYEWEYNDJMAY0626KRDSNC,GvqT7XfYU5WJMO6fZ9a3Tk8eV,2025-02-05,14:34:21,Service,Foils,Highlights,$95.00,Card,Discover,iPhone
4YF5E71FJJZKM7ZT93R69WRCFW,i1Iq42OUTVr99VXusQd5uCAfV,2025-02-05,12:45:50,Service,Haircuts,Women’s haircut,$0.00,Cash,,Kaitlyn's S22+
KM8RKTV9YJA4RME04B059CWR44,kkvY7mVgJpKdSBxrLerBMTveV,2025-02-05,11:37:01,Service,Color,Color Retouch,$0.00,Cash,,iPhone
KM8RKTV9YJA4RME04B059CWR44,kkvY7mVgJpKdSBxrLerBMTveV,2025-02-05,11:37:01,Service,Haircuts,Women’s haircut,$0.00,Cash,,iPhone
JGBEN7T9CPC7JEJ9WD13G2HCGW,2BzVNDSRUMnJuUJeSkOS1SAfV,2025-02-05,11:10:29,Service,Color,Color Retouch,$70.00,Card,Visa,iPhone
JGBEN7T9CPC7JEJ9WD13G2HCGW,2BzVNDSRUMnJuUJeSkOS1SAfV,2025-02-05,11:10:29,Service,Haircuts,Women’s haircut,$35.00,Card,Visa,iPhone
QEZSQZE9SF7AWHN4X3T9GBQMTR,mJZCiS8TkUhK1kM1is09rY0eV,2025-02-04,19:40:44,Service,Haircuts,Men’s Haircut,$0.00,Cash,,iPhone
74YYTFM9RN3J7A8YJYQAQEJP04,ulnPSlF0iwN6aY8weZDcDAqeV,2025-02-04,17:36:16,Service,Color,Color Retouch,$0.00,Cash,Visa,iPhone
74YYTFM9RN3J7A8YJYQAQEJP04,ulnPSlF0iwN6aY8weZDcDAqeV,2025-02-04,17:36:16,Service,Styling,Shampoo & blow dry,$70.00,Card,Visa,iPhone
QYYK705GQF924ZKHY9CYF88PK4,yPThVvMh0mo6HCaS8BXtJlweV,2025-02-04,17:35:11,Service,Styling,"Shampoo, haircut & blow dry",$0.00,Cash,,iPhone
VM8W7D5M110Q93N0ZYPTG8HXKG,s0vDYzGoHnCqI2WgQfbivIveV,2025-02-04,17:34:26,Service,Foils,Highlights & low lights,$0.00,Cash,,iPhone
NBN4Z881D22FETVHNQFW920518,oS10JYtDjgAcxVaDy6NV73reV,2025-02-04,17:34:10,Service,Foils,Highlights,$0.00,Cash,,iPhone
2NQN032V1YG2060D3VVKSCCC7W,mjSUiXeufOTKh7gDlYsGto1eV,2025-02-04,17:09:38,Service,Haircuts,Men’s Haircut,$25.00,Card,Visa,iPhone
G218N9J3CX6CD1F1JCRT49A54C,yvpuur5jnySuV0on4eh4TEmeV,2025-02-04,11:37:57,Service,Color,Color Retouch,$0.00,Cash,,iPhone
G218N9J3CX6CD1F1JCRT49A54C,yvpuur5jnySuV0on4eh4TEmeV,2025-02-04,11:37:57,Service,Haircuts,Women’s haircut,$0.00,Cash,,iPhone
G218N9J3CX6CD1F1JCRT49A54C,yvpuur5jnySuV0on4eh4TEmeV,2025-02-04,11:37:57,Physical Good,None,High amplify,$0.00,Cash,,iPhone
4784D78GAZQA50AT0S33BDQ77M,AC9F0aZ5o8M5evpAr4tcF82eV,2025-02-01,16:22:03,Service,Foils,Highlights & low lights,$150.00,Card,Visa,iPhone
